Date,Open,High,Low,Close,Volume,Market Cap,EMA10,EMA30,ATR
2015-04-09,244.75,246.12,239.4,243.68,21643500.0,3420248520.0,250.62399502886484,255.53335861736724,9.083913372815884
2015-04-10,243.69,243.69,232.77,236.07,28882000.0,3314409567.0,247.97781411452576,254.27765806140806,9.21506241761475
2015-04-11,236.02,239.54,234.18,236.55,16365200.0,3321976615.0,245.90002973006654,253.1339381864785,8.939700816356552
2015-04-12,236.54,237.73,233.49,236.15,12387900.0,3317129018.0,244.1272970518726,252.03820023896378,8.604007900902511
2015-04-13,235.95,236.93,222.0,224.59,31181800.0,3155548414.0,240.5750612242594,250.26734861064355,9.055864479409475
2015-04-14,224.76,224.98,216.32,219.16,31719000.0,3080098939.0,236.6814137289395,248.26042289382784,9.027588445165941
2015-04-15,219.07,223.83,218.65,223.83,22562000.0,3146465248.0,234.3447930509505,246.684266578097,8.75276069908266
2015-04-16,223.92,229.67,223.92,228.57,24805400.0,3213884952.0,233.2948306780504,245.5156042182198,8.544706363433896
2015-04-17,228.57,228.91,221.94,222.88,20429800.0,3134573444.0,231.40122510022306,244.05524265575403,8.432227337474332
2015-04-18,222.85,224.32,220.88,223.36,12939000.0,3142049362.0,229.93918417290976,242.72006571022152,8.07563967051188
2015-04-19,223.46,226.35,222.37,222.6,15021500.0,3132226860.0,228.60478705056252,241.42199695472337,7.783093979761031
2015-04-20,222.61,226.35,221.98,224.63,18364700.0,3161599719.0,227.8820984959148,240.33864231248316,7.539301552635243
2015-04-21,224.62,235.27,224.3,235.27,24978000.0,3312299315.0,229.22535331483937,240.01163313103265,7.784351441732726
2015-04-22,235.6,237.91,233.48,234.18,23847900.0,3297795229.0,230.12619816668672,239.63539873548217,7.544754910180389
2015-04-23,234.05,236.48,233.2,236.46,17036000.0,3330762351.0,231.2777985000164,239.43053430093494,7.2401295594532185
2015-04-24,235.97,236.3,229.93,231.27,21448700.0,3258311725.0,231.27638059092249,238.90404821700366,7.189406019492274
2015-04-25,231.24,232.56,226.34,226.39,13957200.0,3190508610.0,230.3879477562093,238.09669026751956,7.120162732385683
2015-04-26,226.41,226.94,214.87,219.43,28943700.0,3093216938.0,228.39559361871667,236.8923876696151,7.473722537215277
2015-04-27,219.43,233.3,218.02,229.29,38574000.0,3232938332.0,228.55821296076817,236.40191104576897,8.031313784557042
2015-04-28,228.97,229.49,223.07,225.85,21469200.0,3185425042.0,228.06581060426487,235.72114259120323,7.91621994280297
2015-04-29,225.59,227.04,223.43,225.81,18936500.0,3185479101.0,227.65566322167126,235.08171403693206,7.608632804031328
2015-04-30,225.69,239.56,224.99,236.15,33818600.0,3332094504.0,229.20008809045828,235.15063571196873,8.10587331802909
2015-05-01,235.94,238.97,232.08,232.08,18815300.0,3275574610.0,229.7237084376477,234.9525301821643,8.019025223884155
2015-05-02,232.34,235.73,232.34,234.93,12535500.0,3316683008.0,230.67030690352993,234.9510766220247,7.706951993606714
2015-05-03,234.88,243.24,234.08,240.36,18494100.0,3394161416.0,232.4320692847063,235.30003942060375,7.81074113692052
2015-05-04,240.36,242.64,237.81,239.02,21223400.0,3375997790.0,233.62987486930516,235.540036877339,7.597831055711911
2015-05-05,238.85,239.2,232.05,236.12,23929100.0,3335976518.0,234.08262489306784,235.57745385299455,7.565843123161059
2015-05-06,236.25,236.45,229.23,229.78,29587200.0,3247353903.0,233.30032945796458,235.2034245721562,7.54114004293527
2015-05-07,229.66,239.1,228.57,237.33,29064400.0,3354923757.0,234.03299682924373,235.3406229868558,7.7546300398684656
2015-05-08,237.2,246.27,236.27,243.86,27445500.0,3448119178.0,235.81972467847214,235.89026021351026,7.91501360844929
2015-05-09,243.77,247.8,239.64,241.83,19790500.0,3420193701.0,236.91250200965902,236.2734692319935,7.9325126364172
2015-05-10,241.73,244.07,238.85,240.3,15019100.0,3399245238.0,237.52841073517556,236.53324541057455,7.738761733815972
2015-05-11,240.3,244.27,239.38,242.16,20892300.0,3426529646.0,238.37051787423454,236.8962618356988,7.535278752829118
2015-05-12,242.15,242.88,240.1,241.11,19282600.0,3412644998.0,238.8686055334646,237.16811591081503,7.195615984769895
2015-05-13,241.4,243.7,235.04,236.38,27180100.0,3346584200.0,238.41613180010737,237.11726972302054,7.300214843000616
2015-05-14,236.21,237.8,234.06,236.93,24413700.0,3355311496.0,238.14592601826962,237.10518780540633,7.045913782786288
2015-05-15,236.96,238.75,236.79,237.6,16329400.0,3365752047.0,238.04666674222057,237.1371111727995,6.682634226872983
2015-05-16,237.64,237.7,235.29,236.15,11089700.0,3345969203.0,237.701818243635,237.073426581006,6.377446067810627
2015-05-17,236.01,238.02,236.01,236.8,11134300.0,3356176986.0,237.5378512902468,237.055786156425,6.065485634395584
2015-05-18,236.89,237.21,232.46,233.13,16780300.0,3304944920.0,236.7364237829292,236.80250963020404,5.971522374795899
2015-05-19,233.04,234.15,231.82,231.95,14241900.0,3288950473.0,235.86616491330568,236.48944449277155,5.711413633739051
2015-05-20,231.89,234.68,231.84,234.02,15499400.0,3319170901.0,235.5304985654319,236.33012549323792,5.506312659900547
2015-05-21,234.02,236.24,233.84,235.34,15108900.0,3338890048.0,235.4958624626261,236.26624642915806,5.284433184193365
2015-05-22,235.32,240.97,235.06,240.35,27003000.0,3410712372.0,236.37843292396678,236.52971440147044,5.329116528179553
2015-05-23,240.29,241.02,238.69,238.87,14605000.0,3390435704.0,236.83144511960919,236.68070056911753,5.1148939190238725
2015-05-24,238.98,241.98,238.81,240.95,11508000.0,3420845884.0,237.58027327968023,236.95613924207768,4.975972924807881
2015-05-25,240.93,241.02,236.64,237.11,14423900.0,3367127977.0,237.4947690470111,236.96606574258882,4.933403430178749
2015-05-26,237.1,238.24,235.69,237.12,16425000.0,3368066799.0,237.4266292202818,236.97599698500247,4.763160328023125
2015-05-27,237.07,238.64,236.7,237.28,18837000.0,3371257543.0,237.39996936204875,236.99561008274426,4.5615060188786165
2015-05-28,237.26,237.82,236.65,237.41,13829600.0,3373816958.0,237.4017931144035,237.0223449161156,4.319255588958714
2015-05-29,237.38,237.52,235.73,237.1,14805000.0,3370295930.0,237.34692163905737,237.0273549215275,4.138594475461665
2015-05-30,237.09,237.09,232.05,233.35,14098600.0,3317769214.0,236.6202086137742,236.79010621691285,4.203694870071545
2015-05-31,233.13,233.25,229.54,230.19,14730800.0,3273756425.0,235.45107977490613,236.3642929125959,4.175573807923578
2015-06-01,230.23,231.71,221.3,222.93,26090500.0,3171172508.0,233.17451981583227,235.4975643375897,4.620889964500465
2015-06-02,222.89,226.42,222.42,225.8,20459000.0,3212962177.0,231.8336980311355,234.87191502548714,4.576540681321861
2015-06-03,225.74,227.4,223.93,225.87,17752400.0,3214774292.0,230.74938929820175,234.2911463141654,4.497502061227443
2015-06-04,225.77,226.58,224.05,224.32,14728100.0,3193504505.0,229.5804094258014,233.64784655196118,4.356966199711197
2015-06-05,224.15,225.97,223.18,224.95,18056500.0,3203220875.0,228.73851680292842,233.08669516151207,4.245040042588968
2015-06-06,225.01,225.72,224.38,225.62,11131500.0,3213722676.0,228.17151374785053,232.60497289302745,4.0375371824040425
2015-06-07,225.6,226.19,222.65,222.88,13318400.0,3175547196.0,227.20942033915043,231.9775552870257,4.0019988122323245
2015-06-08,222.88,229.46,222.84,228.49,23378400.0,3256350969.0,227.44225300475944,231.75255172012083,4.188998897072873
2015-06-09,228.54,230.95,227.93,229.05,28353100.0,3265176585.0,227.73457064025772,231.5781935446292,4.105498975853381
2015-06-10,228.99,229.78,228.01,228.8,15904800.0,3262644979.0,227.92828506930175,231.3989552514273,3.9386776204352834
2015-06-11,228.85,230.29,228.77,229.71,14416000.0,3276293900.0,228.25223323851958,231.28999039649653,3.765914933261333
2015-06-12,229.71,231.06,229.31,229.98,14017700.0,3281061201.0,228.56637264969783,231.20547488704517,3.621921009456952
2015-06-13,229.92,232.65,229.21,232.4,13305300.0,3316504361.0,229.2633958042982,231.28254102336484,3.6089266516385985
2015-06-14,232.44,234.86,232.0,233.54,12165900.0,3333657006.0,230.0409602035167,231.42818353798648,3.555431890807271
2015-06-15,233.42,237.84,233.42,236.82,19912100.0,3381329191.0,231.27351289378637,231.77604266456802,3.61718675574961
2015-06-16,236.76,251.74,236.12,250.9,41612000.0,3582987588.0,234.8419650949161,233.00984636362816,4.474530558910352
2015-06-17,250.82,256.85,246.48,249.28,43858400.0,3560953387.0,237.4670623503859,234.05953369500702,4.895635518988187
2015-06-18,249.43,252.11,244.13,249.01,30980200.0,3557986321.0,239.56577828667938,235.02407990823238,5.115947267631889
2015-06-19,249.04,250.98,243.79,244.61,23965300.0,3495994564.0,240.4829095072831,235.64252636576578,5.264093891372468
2015-06-20,244.53,245.83,240.63,245.21,20608100.0,3505477188.0,241.3423805059589,236.25978272926477,5.259515756274436
2015-06-21,245.1,245.22,241.88,243.94,10600900.0,3488106467.0,241.81467495942087,236.75528061769933,5.122407487969119
2015-06-22,243.97,247.92,243.78,246.99,17692500.0,3532599174.0,242.75564314861705,237.4155850939768,5.052235524542753
2015-06-23,246.93,247.3,243.13,244.3,15108700.0,3494929113.0,243.03643530341395,237.8597408943654,4.989218701361129
2015-06-24,244.28,244.34,240.51,240.51,17344900.0,3441763637.0,242.57708343006593,238.03072535279347,4.906417365549621
2015-06-25,240.37,243.33,240.37,242.8,16133100.0,3475370256.0,242.61761371550847,238.33842049132292,4.767387553724649
2015-06-26,242.6,243.75,241.55,243.59,13983500.0,3487699724.0,242.79441122177963,238.67723207252791,4.584002728458602
2015-06-27,243.55,251.34,243.12,250.99,20488600.0,3594402691.0,244.28451827236512,239.47160419688097,4.843716819282988
2015-06-28,250.96,251.17,247.43,249.01,15137600.0,3566939394.0,245.14369676829872,240.08698457127576,4.764879903619916
2015-06-29,248.72,257.17,248.58,257.06,34742900.0,3683193712.0,247.31029735588078,241.18201782474188,5.038102767647065
2015-06-30,257.04,267.87,255.95,263.07,44533800.0,3770229522.0,250.1756978366297,242.5941457070166,5.529666855672276
2015-07-01,263.35,265.17,255.77,258.62,27029800.0,3707306173.0,251.71102550269703,243.6280717904349,5.806119223124257
2015-07-02,258.55,261.63,254.12,255.41,21551900.0,3662295200.0,252.38356632038847,244.388196191052,5.927824992901095
2015-07-03,255.46,257.08,253.51,256.34,19033800.0,3676575981.0,253.10291789849964,245.15928030775834,5.759408921979588
2015-07-04,256.49,261.46,254.2,260.89,15620400.0,3742827088.0,254.51875100786333,246.1741654491933,5.866593998981045
2015-07-05,260.8,274.51,258.7,271.91,44156100.0,3901985539.0,257.6807962791609,247.834541871826,6.576837284768114
2015-07-06,271.11,277.42,267.6,269.03,49154800.0,3861831490.0,259.744287864768,249.2019907833211,6.808491764427535
2015-07-07,269.96,271.34,264.83,266.21,28857600.0,3822200106.0,260.91987188935565,250.2992817005262,6.787170924111281
2015-07-08,265.98,272.97,264.39,270.79,36980200.0,3889020940.0,262.7144406367455,251.62126352629872,6.915230143817621
2015-07-09,270.83,272.33,267.09,269.23,40301200.0,3867547719.0,263.89908779370086,252.75731104073108,6.795570847830649
2015-07-10,269.16,294.59,268.8,284.89,100390000.0,4093705987.0,267.71561728575523,254.8303877477807,8.152315787271315
2015-07-11,284.88,298.51,283.53,293.11,41109900.0,4212919911.0,272.3327777792543,257.3000401511497,8.640007516751936
2015-07-12,293.14,314.39,292.51,310.87,56405000.0,4469117252.0,279.33954545575347,260.756166593011,9.58572126555537
2015-07-13,310.83,310.95,281.01,292.05,62053900.0,4199736520.0,281.650537191071,262.7751235870103,11.039598318015699
2015-07-14,292.03,296.15,286.64,287.46,28727200.0,4134767190.0,282.7068031563308,264.36769625881607,10.930341295300291
2015-07-15,288.05,293.25,285.37,285.83,27486600.0,4112343300.0,283.274657127907,265.75236101631185,10.712459774207414
2015-07-16,286.04,291.18,275.24,278.09,49482600.0,4001916229.0,282.33199219556025,266.5483377249369,11.08585550462117
2015-07-17,278.09,280.28,272.04,279.47,27591400.0,4022845730.0,281.81162997818564,267.38199335558613,10.88258011143394
2015-07-18,279.33,282.53,274.08,274.9,25187100.0,3958065833.0,280.5549699821519,267.86702604232255,10.708824389188658
2015-07-19,274.77,275.67,272.51,273.61,15332500.0,3940581988.0,279.2922481672151,268.237540491205,10.169622647103756
2015-07-20,273.5,278.98,272.96,278.98,22711400.0,4018965413.0,279.235475773176,268.93060239499823,9.873221029453491
2015-07-21,278.88,280.55,275.42,275.83,22930700.0,3974491489.0,278.6162983598712,269.3757248211274,9.534419527349671
2015-07-22,275.66,277.67,274.38,277.22,19389800.0,3995572964.0,278.36242593080374,269.8818070907321,9.08838956111041
2015-07-23,277.34,278.11,275.72,276.05,18531300.0,3979625902.0,277.9419848524758,270.2797550203623,8.609933163888238
2015-07-24,276.01,289.25,275.25,288.28,37199400.0,4157148934.0,279.82162397020744,271.4410611480809,8.994937937896221
2015-07-25,288.16,290.73,286.0,288.7,20662200.0,4164295442.0,281.4358741574424,272.5545410740112,8.69029951376078
2015-07-26,288.64,293.05,287.71,292.69,16032300.0,4222888242.0,283.48207885608923,273.85360294020404,8.450992405635011
2015-07-27,292.64,297.77,287.45,293.62,30592000.0,4237522843.0,285.32533724589115,275.1288543634167,8.584492948089654
2015-07-28,293.63,296.65,293.42,294.43,25453600.0,4250112630.0,286.9807304739109,276.3740895657769,8.202029166083248
2015-07-29,294.48,294.54,288.78,289.59,24672600.0,4181390010.0,287.45514311501796,277.22672894863,8.02759851136302
2015-07-30,289.1,290.13,286.57,287.72,21635800.0,4155381827.0,287.5032989122874,277.90371417775066,7.708484331979948
2015-07-31,287.7,288.96,282.34,284.65,23629100.0,4112089481.0,286.9845172918715,278.3389584243474,7.630735451124238
2015-08-01,284.69,284.93,278.11,281.6,18995000.0,4069120370.0,286.00551414789487,278.5493482034218,7.572825776043935
2015-08-02,280.45,283.03,277.53,282.61,17722200.0,4084832103.0,285.3881479391867,278.81132573868496,7.424766792040797
2015-08-03,282.81,285.47,280.23,281.23,21474100.0,4065895598.0,284.63212104115274,278.96736923941495,7.268712021180741
2015-08-04,281.23,285.71,281.23,285.22,21908700.0,4124558889.0,284.7390081245795,279.3707647723559,7.069518305382114
2015-08-05,284.85,285.5,281.49,281.88,20128000.0,4077254001.0,284.219188465565,279.53265091607494,6.850981283569105
2015-08-06,281.91,281.91,278.4,278.58,18792100.0,4030445072.0,283.1938814718259,279.4711895666508,6.612339763314172
2015-08-07,278.74,280.39,276.37,279.58,42484800.0,4045993359.0,282.53681211331207,279.47820959460887,6.427172637363158
2015-08-08,279.74,279.93,260.71,261.0,58533000.0,3778049024.0,278.6210280927099,278.286067040118,7.340946020408649
2015-08-09,261.12,267.0,260.47,265.08,23789600.0,3838130130.0,276.15902298494444,277.4340627149491,7.283021304665173
2015-08-10,265.48,267.03,262.6,264.47,20979400.0,3830352069.0,274.03374607859087,276.5976715720492,7.079234068617657
2015-08-11,264.34,270.39,264.09,270.39,25433900.0,3917142819.0,273.3712467915743,276.197176631917,7.023574492287826
2015-08-12,270.6,270.67,265.47,266.38,26815400.0,3859888131.0,272.10011101128805,275.5638103975998,6.893319171410123
2015-08-13,266.18,266.23,262.84,264.08,27685500.0,3827588724.0,270.6419090092357,274.8229194042063,6.653796373452259
2015-08-14,264.13,267.47,261.48,265.68,27091200.0,3851715726.0,269.7397437348292,274.233053636193,6.606382346777099
2015-08-15,265.53,266.67,261.3,261.55,19321100.0,3792757590.0,268.2506994194057,273.41479211127734,6.518069322007307
2015-08-16,261.87,262.44,257.04,258.51,29717000.0,3749501856.0,266.4796631613319,272.4531926202272,6.4382072275782125
2015-08-17,258.49,260.51,257.12,257.98,21617900.0,3742748055.0,264.9342698592716,271.5194382576319,6.2204781398940545
2015-08-18,257.93,257.99,211.08,211.08,42147200.0,3063104570.0,255.1425844303131,267.62011966036533,9.12687255847305
2015-08-19,225.67,237.41,222.77,226.68,60869200.0,3290448603.0,249.96756907934707,264.9788216177611,10.355667375724973
2015-08-20,226.9,237.37,226.9,235.35,32275000.0,3417123139.0,247.3098292467385,263.0672847391959,10.379548277458904
2015-08-21,235.35,236.43,231.72,232.57,23173800.0,3377704243.0,244.62986029278602,261.0997179818284,9.974580543354698
2015-08-22,232.66,234.96,222.7,230.39,23205900.0,3346961926.0,242.0407947850067,259.1184458539685,10.137824790257934
2015-08-23,230.38,232.71,225.58,228.17,18406600.0,3315466697.0,239.51883209682364,257.121771927906,9.922980162382366
2015-08-24,228.11,228.14,210.44,210.49,59220700.0,3059460627.0,234.2408626246739,254.11327051320245,10.480624436497912
2015-08-25,210.07,226.32,199.57,221.61,61089200.0,3221751642.0,231.94434214746047,252.01628531880232,11.642722691033775
2015-08-26,222.08,231.18,220.2,225.83,31808000.0,3284040048.0,230.83264357519494,250.32684755629896,11.595385355959936
2015-08-27,226.05,228.64,223.68,224.77,21905400.0,3269360632.0,229.7303447433413,248.67801868169903,11.121429259105653
2015-08-28,224.7,235.22,220.93,231.4,31336600.0,3366649823.0,230.03391842637018,247.56330779900878,11.347755740598107
2015-08-29,231.55,233.22,227.33,229.78,17142500.0,3344063019.0,229.9877514397574,246.41599761842758,10.957916044841099
2015-08-30,229.9,232.07,226.25,228.76,19412600.0,3330085315.0,229.76452390525606,245.27690099788387,10.590922041638164
2015-08-31,229.11,231.96,225.91,230.06,20710700.0,3349845416.0,229.8182468315731,244.29516544963332,10.26657046723544
2015-09-01,230.26,231.22,226.86,228.12,20575200.0,3322548147.0,229.50947468037796,243.25160638836667,9.84467257671862
2015-09-02,228.03,230.58,226.48,229.28,18760400.0,3340404203.0,229.46775201121832,242.35021242782688,9.434338821238722
2015-09-03,229.32,229.6,226.67,227.18,17482000.0,3310618588.0,229.05179710008773,241.37148904538645,8.969743191150242
2015-09-04,227.21,230.9,227.05,230.3,20962400.0,3356910010.0,229.27874308188996,240.65719942955508,8.604047248925225
2015-09-05,230.2,236.14,229.44,235.02,20671400.0,3426594646.0,230.32260797609177,240.29350914377733,8.468043874001994
2015-09-06,234.87,242.91,234.68,239.84,25473700.0,3497748612.0,232.05304288952965,240.2642504893401,8.451040740144709
2015-09-07,239.93,242.11,238.72,239.85,21192200.0,3498762116.0,233.4706714550697,240.23752465131815,8.089537830134374
2015-09-08,239.85,245.78,239.68,243.61,26879200.0,3554439286.0,235.31418573596608,240.45510370607184,7.947427985124775
2015-09-09,243.41,244.42,237.82,238.17,23635700.0,3475960739.0,235.83342469306314,240.30767766051883,7.851183129044434
2015-09-10,238.34,241.29,235.79,238.48,21215500.0,3481466104.0,236.3146202034153,240.18976297274344,7.683241476969831
2015-09-11,238.33,241.17,238.33,240.11,19224700.0,3506204486.0,237.00468925733978,240.18461697450195,7.337295657186271
2015-09-12,239.85,240.12,234.75,235.23,17962600.0,3435801820.0,236.682018483278,239.8649642664696,7.1967745388158235
2015-09-13,235.24,235.93,229.33,230.51,18478800.0,3367774557.0,235.55983330450016,239.2614181847619,7.154147786043264
2015-09-14,230.61,232.44,227.96,230.64,20997800.0,3370579521.0,234.6653181582274,238.70519765671276,6.963137229897317
2015-09-15,230.49,259.18,229.82,230.3,19177800.0,3366532054.0,233.8716239476406,238.16292684015065,8.56291314204751
2015-09-16,230.25,231.21,227.4,229.09,20144200.0,3349613966.0,233.00223777534228,237.57757672143126,8.223419346186974
2015-09-17,229.08,230.29,228.93,229.81,18935400.0,3360247349.0,232.4218309070982,237.07644273940343,7.733175107173618
2015-09-18,233.52,234.35,232.18,232.98,20242200.0,3408098085.0,232.52331619671668,236.81215611105483,7.505091170946931
2015-09-19,232.86,233.21,231.09,231.49,12712600.0,3387141915.0,232.33544052458637,236.4687912006642,7.1204418015935795
2015-09-20,231.4,232.37,230.91,231.21,14444700.0,3383764499.0,232.13081497466155,236.12951434900847,6.716124530051182
2015-09-21,231.22,231.22,226.52,227.09,19678800.0,3324121324.0,231.2143031610867,235.54631987487892,6.572115635047526
2015-09-22,226.97,232.39,225.12,230.62,25009300.0,3376737583.0,231.1062480408891,235.22849278617707,6.621964518258416
2015-09-23,230.94,231.84,229.59,230.28,17254100.0,3372747846.0,230.95602112436382,234.90923518706887,6.3096813383828145
2015-09-24,230.36,235.65,230.29,234.53,25097800.0,3435744312.0,231.60583546538857,234.88476840080637,6.242561242784043
2015-09-25,234.36,237.43,233.68,235.14,22363600.0,3445723754.0,232.2484108353179,234.90123495559305,6.064521154013755
2015-09-26,235.08,235.4,233.36,234.34,13724100.0,3434809258.0,232.628699774351,234.86502624878062,5.777055357298486
2015-09-27,234.14,234.53,232.48,232.76,14179900.0,3412467834.0,232.6525725426508,234.72921810369803,5.510837117491452
2015-09-28,232.84,239.34,232.47,239.14,24713000.0,3506933730.0,233.83210480762335,235.013784677653,5.607920180527777
2015-09-29,239.02,239.8,235.93,236.69,22691300.0,3471967520.0,234.3517221153282,235.12192760167542,5.483783024775794
2015-09-30,236.64,237.73,235.63,236.06,19743500.0,3463625759.0,234.66231809435942,235.18244840156734,5.242084237291808
2015-10-01,236.0,238.45,235.62,237.55,20488800.0,3486370082.0,235.18735116811223,235.33519366598236,5.069792506056677
2015-10-02,237.26,238.54,236.6,237.29,19677900.0,3483431578.0,235.56965095572815,235.46131020366093,4.846235898481201
2015-10-03,237.2,239.32,236.94,238.73,16482700.0,3505385987.0,236.14425987286847,235.67219341632799,4.670076191446829
2015-10-04,238.53,238.97,237.94,238.26,12999000.0,3499387367.0,236.52893989598329,235.83914867979072,4.410070749200627
2015-10-05,238.15,240.38,237.04,240.38,23335900.0,3531508720.0,237.2291326421681,236.13210682948164,4.333637124257725
2015-10-06,240.36,246.93,240.14,246.06,27535100.0,3615828118.0,238.83474488904662,236.7726160662893,4.509091615382175
2015-10-07,246.17,246.68,242.59,242.97,22999200.0,3571170510.0,239.5866094546745,237.17244728781904,4.4791564999977345
2015-10-08,243.07,244.25,242.18,242.3,18515300.0,3562238314.0,240.0799531901882,237.5032571402178,4.307073892855039
2015-10-09,242.5,244.23,242.12,243.93,17353100.0,3586932176.0,240.77996170106306,237.9178857118167,4.1501400433653926
2015-10-10,243.74,245.32,243.07,244.94,15912700.0,3602763687.0,241.53633230086976,238.37092534331242,4.014415754553579
2015-10-11,244.74,247.24,244.15,247.05,16827300.0,3634686068.0,242.53881733707527,238.93086564374389,3.9483860577997527
2015-10-12,246.88,247.45,245.18,245.31,17388300.0,3609927997.0,243.0426687303343,239.3424226989862,3.828501339385484
2015-10-13,245.2,250.24,243.76,249.51,28198500.0,3672589342.0,244.2185471430008,239.99839542808388,4.0178941008579505
2015-10-14,249.49,254.27,248.9,251.99,27462600.0,3710065546.0,245.6315385715461,240.77204733594945,4.114473093653812
2015-10-15,252.11,255.96,252.05,254.32,25223500.0,3745440578.0,247.21125883126498,241.6461087981463,4.104153586964254
2015-10-16,254.3,266.14,253.93,262.87,35901500.0,3872283809.0,250.0583026801259,243.0153921014917,4.683142616466807
2015-10-17,262.75,273.58,262.37,270.64,43199600.0,3987684186.0,253.80042946555756,244.79762486913742,5.149346715290605
2015-10-18,270.91,271.67,260.78,261.64,22434300.0,3856061829.0,255.22580592636524,245.88422971628987,5.5593933784841365
2015-10-19,261.86,264.82,260.95,263.44,25258800.0,3883581668.0,256.7192957579352,247.0168600571744,5.4387224228781275
2015-10-20,263.57,270.83,263.23,269.46,30889800.0,3973292564.0,259.0357874383106,248.46480456961476,5.593099392672544
2015-10-21,269.31,270.77,263.84,266.27,25637300.0,3927192474.0,260.3510988131632,249.61352685544608,5.688592293195934
2015-10-22,266.5,276.51,266.14,274.02,37808600.0,4042524308.0,262.83635357440625,251.1881380260625,6.022978557967654
2015-10-23,273.65,278.68,273.54,276.5,29442500.0,4080023363.0,265.3206529245142,252.82116137921977,5.959908660969964
2015-10-24,276.5,281.71,276.5,281.65,25942400.0,4157184875.0,268.28962512005705,254.6810864515282,5.906343756614965
2015-10-25,281.45,294.06,281.45,283.68,45717100.0,4188180600.0,271.0878750982285,256.5519840998167,6.385176345428183
2015-10-26,283.63,285.3,280.51,285.3,32108800.0,4213260473.0,273.67189780764147,258.4066948030544,6.2712351778976005
2015-10-27,285.18,296.21,285.01,293.79,46331800.0,4339689442.0,277.32973456988844,260.68948868672834,6.623289808047771
2015-10-28,293.7,306.33,293.7,304.62,50808100.0,4500730950.0,282.2916010117269,263.52371522306845,7.052340536044358
2015-10-29,304.32,318.17,301.82,313.86,64495900.0,4638392428.0,288.0313099186857,266.77121746674146,7.716459069184049
2015-10-30,313.94,334.17,313.94,328.02,78305000.0,4849062146.0,295.30198084256097,270.7227518237259,8.615997707099474
2015-10-31,328.51,332.78,309.25,314.17,48598100.0,4645486246.0,298.7325297802771,273.52580009316296,9.681283585163797
2015-11-01,315.01,327.47,311.88,325.43,37001100.0,4813287206.0,303.58661527477216,276.8744581516686,10.1033347576521
2015-11-02,325.94,365.36,323.21,361.19,101918000.0,5343556482.0,314.0599579520863,282.3141705289803,12.392382274962666
2015-11-03,361.87,417.9,357.65,403.42,206162000.0,5969855535.0,330.30723832443425,290.12744984969123,15.81078354103676
2015-11-04,403.66,495.56,380.55,411.56,263900000.0,6092006971.0,345.08046771999165,297.9618079239047,22.896441859534132
2015-11-05,408.08,447.56,374.58,386.35,151824992.0,5720251077.0,352.5840190436295,303.6642719288141,26.47383886956741
2015-11-06,388.05,395.84,354.02,374.47,122687000.0,5545657295.0,356.56328830842415,308.2323834172778,27.569993236026882
2015-11-07,374.27,390.59,372.43,386.48,56625100.0,5725035162.0,362.0026904341652,313.28061674519535,26.89785086202496
2015-11-08,384.28,389.89,368.7,373.37,51817600.0,5532072311.0,364.06947399158963,317.15735114873115,26.490147229023176
2015-11-09,374.32,385.28,362.89,380.26,68224400.0,5635560843.0,367.01320599311873,321.2284897842969,26.197279569807236
2015-11-10,379.98,381.39,329.11,336.82,95797904.0,4993021697.0,361.52353217618804,322.23439366918103,28.060331029106717
2015-11-11,339.82,340.58,301.0,311.08,107070000.0,4612831323.0,352.3519808714266,321.51475536794356,28.883164527027667
2015-11-12,314.08,345.08,313.36,338.15,78477800.0,5015563456.0,349.7698025311672,322.5879969571085,29.248652775097117
2015-11-13,338.5,340.91,326.08,336.75,52003000.0,4996160115.0,347.4025657073186,323.50167457277894,28.21874900544733
2015-11-14,336.62,338.18,329.97,332.91,38612000.0,4940266781.0,344.7675537605334,324.10866331001904,26.789552647915375
2015-11-15,333.05,334.66,317.49,320.17,44213100.0,4752464063.0,340.2952712586182,323.8545559996952,26.10244174449285
2015-11-16,319.73,331.63,315.9,330.75,47980100.0,4911040461.0,338.55976739341486,324.2994233545536,25.36155304845765
2015-11-17,330.36,338.35,329.61,335.09,51001600.0,4976765824.0,337.9289005946122,324.9955895897437,24.174299259282108
2015-11-18,334.59,336.53,330.64,334.59,43783800.0,4970560298.0,337.3218277592281,325.61458380976023,22.8682778836191
2015-11-19,334.68,335.33,325.27,326.15,45011100.0,4846272452.0,335.2905863484593,325.6491267897757,21.953400891932024
2015-11-20,326.41,326.47,312.22,322.02,53152900.0,4786301542.0,332.87775246692127,325.41498957753214,21.403157971079736
2015-11-21,322.09,328.16,319.6,326.93,28200500.0,4860628038.0,331.796342927481,325.51273218543326,20.485789544574043
2015-11-22,326.98,327.01,321.26,324.54,23439400.0,4826466938.0,330.4770078497572,325.44997527024407,19.43323314853304
2015-11-23,324.35,325.12,321.29,323.05,27478900.0,4805632296.0,329.12664278616495,325.2951381560348,18.318716495066393
2015-11-24,323.01,323.06,318.12,320.05,29362600.0,4762244474.0,327.4763440977713,324.956742145968,17.363093888275937
2015-11-25,320.05,329.13,316.77,328.21,41666900.0,4884886822.0,327.60973607999466,325.166629749454,17.005730039113374
2015-11-26,328.3,366.76,328.23,352.68,106105000.0,5250750575.0,332.16796588363195,326.9416858946505,18.54460646489099
